number	latency	duration	channel	bvtime	bvmknum	type	code	urevent	epoch
38.000000	73543.000000	1.000000	0.000000		43.000000	S  6	Stimulus	43.000000	19.000000
39.000000	77001.000000	1.000000	0.000000		44.000000	S  2	Stimulus	44.000000	20.000000
40.000000	77561.000000	1.000000	0.000000		45.000000	S  6	Stimulus	45.000000	20.000000
41.000000	81001.000000	1.000000	0.000000		46.000000	S  2	Stimulus	46.000000	21.000000
42.000000	81532.000000	1.000000	0.000000		47.000000	S  6	Stimulus	47.000000	21.000000
43.000000	85001.000000	1.000000	0.000000		48.000000	S  1	Stimulus	48.000000	22.000000
44.000000	85425.000000	1.000000	0.000000		49.000000	S  6	Stimulus	49.000000	22.000000
45.000000	89001.000000	1.000000	0.000000		50.000000	S  1	Stimulus	50.000000	23.000000
46.000000	89531.000000	1.000000	0.000000		51.000000	S  6	Stimulus	51.000000	23.000000
47.000000	93001.000000	1.000000	0.000000		52.000000	S  2	Stimulus	52.000000	24.000000
48.000000	93369.000000	1.000000	0.000000		53.000000	S  6	Stimulus	53.000000	24.000000
49.000000	97001.000000	1.000000	0.000000		54.000000	S  2	Stimulus	54.000000	25.000000
50.000000	97511.000000	1.000000	0.000000		55.000000	S  6	Stimulus	55.000000	25.000000
51.000000	101001.000000	1.000000	0.000000		56.000000	S  1	Stimulus	56.000000	26.000000
52.000000	101575.000000	1.000000	0.000000		57.000000	S  6	Stimulus	57.000000	26.000000
53.000000	105001.000000	1.000000	0.000000		60.000000	S  1	Stimulus	60.000000	27.000000
54.000000	105569.000000	1.000000	0.000000		61.000000	S  6	Stimulus	61.000000	27.000000
55.000000	109001.000000	1.000000	0.000000		62.000000	S  1	Stimulus	62.000000	28.000000
56.000000	109513.000000	1.000000	0.000000		63.000000	S  6	Stimulus	63.000000	28.000000
57.000000	113001.000000	1.000000	0.000000		70.000000	S  2	Stimulus	70.000000	29.000000
58.000000	113586.000000	1.000000	0.000000		71.000000	S  6	Stimulus	71.000000	29.000000
59.000000	117001.000000	1.000000	0.000000		72.000000	S  1	Stimulus	72.000000	30.000000
60.000000	117493.000000	1.000000	0.000000		73.000000	S  6	Stimulus	73.000000	30.000000
61.000000	121001.000000	1.000000	0.000000		84.000000	S  1	Stimulus	84.000000	31.000000
62.000000	121553.000000	1.000000	0.000000		85.000000	S  6	Stimulus	85.000000	31.000000
63.000000	125001.000000	1.000000	0.000000		86.000000	S  1	Stimulus	86.000000	32.000000
64.000000	125613.000000	1.000000	0.000000		87.000000	S  6	Stimulus	87.000000	32.000000
65.000000	129001.000000	1.000000	0.000000		88.000000	S  2	Stimulus	88.000000	33.000000
66.000000	129606.000000	1.000000	0.000000		89.000000	S  6	Stimulus	89.000000	33.000000
67.000000	133001.000000	1.000000	0.000000		90.000000	S  1	Stimulus	90.000000	34.000000
68.000000	133744.000000	1.000000	0.000000		91.000000	S  6	Stimulus	91.000000	34.000000
69.000000	137001.000000	1.000000	0.000000		92.000000	S  2	Stimulus	92.000000	35.000000
70.000000	137673.000000	1.000000	0.000000		93.000000	S  6	Stimulus	93.000000	35.000000
71.000000	141001.000000	1.000000	0.000000		94.000000	S  2	Stimulus	94.000000	36.000000
72.000000	141696.000000	1.000000	0.000000		95.000000	S  6	Stimulus	95.000000	36.000000
73.000000	145001.000000	1.000000	0.000000		96.000000	S  1	Stimulus	96.000000	37.000000
74.000000	145684.000000	1.000000	0.000000		97.000000	S  6	Stimulus	97.000000	37.000000
75.000000	149001.000000	1.000000	0.000000		98.000000	S  2	Stimulus	98.000000	38.000000
76.000000	149750.000000	1.000000	0.000000		99.000000	S  4	Stimulus	99.000000	38.000000
77.000000	153001.000000	1.000000	0.000000		103.000000	S  2	Stimulus	103.000000	39.000000
78.000000	153751.000000	1.000000	0.000000		104.000000	S  4	Stimulus	104.000000	39.000000
79.000000	157001.000000	1.000000	0.000000		107.000000	S  1	Stimulus	107.000000	40.000000
80.000000	157617.000000	1.000000	0.000000		108.000000	S  6	Stimulus	108.000000	40.000000
81.000000	161001.000000	1.000000	0.000000		112.000000	S  2	Stimulus	112.000000	41.000000
82.000000	161682.000000	1.000000	0.000000		113.000000	S  6	Stimulus	113.000000	41.000000
83.000000	165001.000000	1.000000	0.000000		114.000000	S  1	Stimulus	114.000000	42.000000
84.000000	165621.000000	1.000000	0.000000		115.000000	S  6	Stimulus	115.000000	42.000000
85.000000	169001.000000	1.000000	0.000000		119.000000	S  1	Stimulus	119.000000	43.000000
86.000000	169751.000000	1.000000	0.000000		120.000000	S  4	Stimulus	120.000000	43.000000
87.000000	173001.000000	1.000000	0.000000		127.000000	S  2	Stimulus	127.000000	44.000000
88.000000	173596.000000	1.000000	0.000000		128.000000	S  6	Stimulus	128.000000	44.000000
89.000000	177001.000000	1.000000	0.000000		131.000000	S  1	Stimulus	131.000000	45.000000
90.000000	177750.000000	1.000000	0.000000		132.000000	S  4	Stimulus	132.000000	45.000000
91.000000	181001.000000	1.000000	0.000000		133.000000	S  1	Stimulus	133.000000	46.000000
92.000000	181509.000000	1.000000	0.000000		134.000000	S  6	Stimulus	134.000000	46.000000
93.000000	185001.000000	1.000000	0.000000		142.000000	S  2	Stimulus	142.000000	47.000000
94.000000	185626.000000	1.000000	0.000000		143.000000	S  6	Stimulus	143.000000	47.000000
95.000000	189001.000000	1.000000	0.000000		144.000000	S  1	Stimulus	144.000000	48.000000
96.000000	189563.000000	1.000000	0.000000		145.000000	S  6	Stimulus	145.000000	48.000000
97.000000	193001.000000	1.000000	0.000000		146.000000	S  2	Stimulus	146.000000	49.000000
98.000000	193524.000000	1.000000	0.000000		147.000000	S  6	Stimulus	147.000000	49.000000
99.000000	197001.000000	1.000000	0.000000		148.000000	S  1	Stimulus	148.000000	50.000000
100.000000	197545.000000	1.000000	0.000000		149.000000	S  6	Stimulus	149.000000	50.000000
101.000000	201001.000000	1.000000	0.000000		150.000000	S  1	Stimulus	150.000000	51.000000
102.000000	201680.000000	1.000000	0.000000		151.000000	S  6	Stimulus	151.000000	51.000000
103.000000	205001.000000	1.000000	0.000000		154.000000	S  2	Stimulus	154.000000	52.000000
104.000000	205635.000000	1.000000	0.000000		155.000000	S  6	Stimulus	155.000000	52.000000
105.000000	209001.000000	1.000000	0.000000		159.000000	S  2	Stimulus	159.000000	53.000000
106.000000	209579.000000	1.000000	0.000000		160.000000	S  6	Stimulus	160.000000	53.000000
107.000000	213001.000000	1.000000	0.000000		161.000000	S  1	Stimulus	161.000000	54.000000
108.000000	213590.000000	1.000000	0.000000		162.000000	S  6	Stimulus	162.000000	54.000000
109.000000	217001.000000	1.000000	0.000000		163.000000	S  1	Stimulus	163.000000	55.000000
110.000000	217541.000000	1.000000	0.000000		164.000000	S  6	Stimulus	164.000000	55.000000
111.000000	221001.000000	1.000000	0.000000		165.000000	S  2	Stimulus	165.000000	56.000000
112.000000	221486.000000	1.000000	0.000000		166.000000	S  6	Stimulus	166.000000	56.000000
113.000000	225001.000000	1.000000	0.000000		167.000000	S  1	Stimulus	167.000000	57.000000
114.000000	225652.000000	1.000000	0.000000		168.000000	S  6	Stimulus	168.000000	57.000000
115.000000	229001.000000	1.000000	0.000000		171.000000	S  1	Stimulus	171.000000	58.000000
116.000000	229603.000000	1.000000	0.000000		172.000000	S  6	Stimulus	172.000000	58.000000
117.000000	233001.000000	1.000000	0.000000		183.000000	S  2	Stimulus	183.000000	59.000000
118.000000	233579.000000	1.000000	0.000000		184.000000	S  6	Stimulus	184.000000	59.000000
119.000000	237001.000000	1.000000	0.000000		190.000000	S  2	Stimulus	190.000000	60.000000
120.000000	237514.000000	1.000000	0.000000		191.000000	S  6	Stimulus	191.000000	60.000000
121.000000	241001.000000	1.000000	0.000000		192.000000	S  1	Stimulus	192.000000	61.000000
122.000000	241492.000000	1.000000	0.000000		193.000000	S  6	Stimulus	193.000000	61.000000
123.000000	245001.000000	1.000000	0.000000		194.000000	S  2	Stimulus	194.000000	62.000000
124.000000	245514.000000	1.000000	0.000000		195.000000	S  6	Stimulus	195.000000	62.000000
125.000000	249001.000000	1.000000	0.000000		196.000000	S  1	Stimulus	196.000000	63.000000
126.000000	249539.000000	1.000000	0.000000		197.000000	S  6	Stimulus	197.000000	63.000000
127.000000	253001.000000	1.000000	0.000000		200.000000	S  2	Stimulus	200.000000	64.000000
128.000000	253497.000000	1.000000	0.000000		201.000000	S  6	Stimulus	201.000000	64.000000
129.000000	257001.000000	1.000000	0.000000		202.000000	S  2	Stimulus	202.000000	65.000000
130.000000	257559.000000	1.000000	0.000000		203.000000	S  6	Stimulus	203.000000	65.000000
131.000000	261001.000000	1.000000	0.000000		204.000000	S  1	Stimulus	204.000000	66.000000
132.000000	261531.000000	1.000000	0.000000		205.000000	S  6	Stimulus	205.000000	66.000000
133.000000	265001.000000	1.000000	0.000000		210.000000	S  1	Stimulus	210.000000	67.000000
134.000000	265530.000000	1.000000	0.000000		211.000000	S  6	Stimulus	211.000000	67.000000
135.000000	269001.000000	1.000000	0.000000		217.000000	S  1	Stimulus	217.000000	68.000000
136.000000	269580.000000	1.000000	0.000000		218.000000	S  6	Stimulus	218.000000	68.000000
137.000000	273001.000000	1.000000	0.000000		219.000000	S  2	Stimulus	219.000000	69.000000
138.000000	273544.000000	1.000000	0.000000		220.000000	S  6	Stimulus	220.000000	69.000000
139.000000	277001.000000	1.000000	0.000000		224.000000	S  1	Stimulus	224.000000	70.000000
140.000000	277609.000000	1.000000	0.000000		225.000000	S  6	Stimulus	225.000000	70.000000
141.000000	281001.000000	1.000000	0.000000		226.000000	S  2	Stimulus	226.000000	71.000000
142.000000	281504.000000	1.000000	0.000000		227.000000	S  6	Stimulus	227.000000	71.000000
143.000000	285001.000000	1.000000	0.000000		237.000000	S  2	Stimulus	237.000000	72.000000
144.000000	285618.000000	1.000000	0.000000		238.000000	S  6	Stimulus	238.000000	72.000000
145.000000	289001.000000	1.000000	0.000000		239.000000	S  1	Stimulus	239.000000	73.000000
146.000000	289548.000000	1.000000	0.000000		240.000000	S  6	Stimulus	240.000000	73.000000
147.000000	293001.000000	1.000000	0.000000		244.000000	S  2	Stimulus	244.000000	74.000000
148.000000	293505.000000	1.000000	0.000000		245.000000	S  6	Stimulus	245.000000	74.000000
149.000000	297001.000000	1.000000	0.000000		246.000000	S  1	Stimulus	246.000000	75.000000
150.000000	297583.000000	1.000000	0.000000		247.000000	S  6	Stimulus	247.000000	75.000000
151.000000	301001.000000	1.000000	0.000000		259.000000	S  1	Stimulus	259.000000	76.000000
152.000000	301554.000000	1.000000	0.000000		260.000000	S  6	Stimulus	260.000000	76.000000
153.000000	305001.000000	1.000000	0.000000		261.000000	S  2	Stimulus	261.000000	77.000000
154.000000	305600.000000	1.000000	0.000000		262.000000	S  6	Stimulus	262.000000	77.000000
155.000000	309001.000000	1.000000	0.000000		265.000000	S  1	Stimulus	265.000000	78.000000
156.000000	309558.000000	1.000000	0.000000		266.000000	S  6	Stimulus	266.000000	78.000000
157.000000	313001.000000	1.000000	0.000000		269.000000	S  1	Stimulus	269.000000	79.000000
158.000000	313526.000000	1.000000	0.000000		270.000000	S  6	Stimulus	270.000000	79.000000
